county_x,staffed_all_beds,staffed_icu_beds,licensed_all_beds,all_bed_occupancy_rate,icu_bed_occupancy_rate,population,population_20,population_65,staffed_all_beds_[per_1000_people],staffed_all_beds_[per_1000_adults_20+],staffed_all_beds_[per_1000_elderly_65+],staffed_icu_beds_[per_1000_people],staffed_icu_beds_[per_1000_adults_20+],staffed_icu_beds_[per_1000_elderly_65+],licensed_all_beds_per_1000_people,licensed_all_beds_[per_1000_adults_20+],licensed_all_beds_[per_1000_elderly_65+],state,cases,deaths
Schuylkill,266.0,26.0,364.0,0.72,0.53,142067.0,111467.0,29006.0,1.8719999999999999,2.386,9.171,0.183,0.233,0.8959999999999999,2.562,3.266,12.549000000000001,Pennsylvania,283.0,7.0
Scioto,202.0,16.0,446.0,0.6,0.54,75502.0,57232.0,13792.0,2.675,3.529,14.645999999999999,0.212,0.28,1.16,5.907,7.792999999999999,32.338,Ohio,6.0,0.0
Scotland,25.0,0.0,25.0,0.36,0.0,4966.0,3388.0,899.0,5.034,7.379,27.809,0.0,0.0,0.0,5.034,7.379,27.809,Missouri,4.0,0.0
Scotland,97.0,8.0,104.0,0.57,0.51,34810.0,26000.0,6369.0,2.787,3.7310000000000003,15.23,0.23,0.308,1.256,2.988,4.0,16.329,North Carolina,15.0,0.0
Scott,24.0,0.0,24.0,0.13,0.0,10319.0,7718.0,2152.0,2.326,3.11,11.152000000000001,0.0,0.0,0.0,2.326,3.11,11.152000000000001,Arkansas,1.0,0.0
Scott,432.0,39.0,1193.0,0.53,0.49,173283.0,128010.0,28142.0,2.4930000000000003,3.375,15.350999999999999,0.225,0.305,1.386,6.885,9.32,42.391999999999996,Iowa,183.0,3.0
Scott,25.0,4.0,25.0,0.33,0.09,23878.0,17971.0,3975.0,1.047,1.391,6.289,0.168,0.223,1.006,1.047,1.391,6.289,Indiana,27.0,2.0
Scott,25.0,0.0,25.0,0.41,0.0,4897.0,3471.0,948.0,5.105,7.202999999999999,26.371,0.0,0.0,0.0,5.105,7.202999999999999,26.371,Kansas,1.0,0.0
Scott,75.0,6.0,75.0,0.23,0.76,56031.0,40414.0,6747.0,1.339,1.8559999999999999,11.116,0.107,0.14800000000000002,0.889,1.339,1.8559999999999999,11.116,Kentucky,27.0,0.0
Scott,109.0,0.0,142.0,0.56,0.0,147381.0,103346.0,16035.0,0.74,1.055,6.797999999999999,0.0,0.0,0.0,0.963,1.374,8.856,Minnesota,28.0,1.0
Scott,110.0,12.0,125.0,0.33,0.57,38458.0,28444.0,6940.0,2.86,3.867,15.85,0.312,0.42200000000000004,1.729,3.25,4.395,18.012,Missouri,59.0,1.0
Scott,50.0,0.0,60.0,0.42,0.0,28287.0,20096.0,4260.0,1.768,2.488,11.737,0.0,0.0,0.0,2.121,2.986,14.085,Mississippi,163.0,0.0
Scott,25.0,0.0,25.0,0.18,0.0,22039.0,16203.0,3704.0,1.1340000000000001,1.5430000000000001,6.749,0.0,0.0,0.0,1.1340000000000001,1.5430000000000001,6.749,Tennessee,11.0,0.0
Scotts Bluff,122.0,22.0,166.0,0.49,0.67,35989.0,26094.0,6849.0,3.39,4.675,17.813,0.611,0.843,3.2119999999999997,4.613,6.362,24.237,Nebraska,22.0,0.0
Screven,25.0,0.0,25.0,0.21,0.0,13938.0,10739.0,2622.0,1.794,2.3280000000000003,9.535,0.0,0.0,0.0,1.794,2.3280000000000003,9.535,Georgia,14.0,1.0
Scurry,25.0,0.0,25.0,0.29,0.0,16866.0,12164.0,2548.0,1.482,2.055,9.812000000000001,0.0,0.0,0.0,1.482,2.055,9.812000000000001,Texas,2.0,0.0
Sebastian,575.0,31.0,1105.0,0.59,0.23,127753.0,94146.0,20504.0,4.501,6.108,28.043000000000003,0.243,0.32899999999999996,1.5119999999999998,8.65,11.737,53.891999999999996,Arkansas,11.0,0.0
Sedgwick,9.0,0.0,15.0,0.23,0.0,2303.0,1798.0,604.0,3.908,5.006,14.901,0.0,0.0,0.0,6.513,8.343,24.834,,,
Sedgwick,1629.0,244.0,2767.0,0.61,0.76,513607.0,369065.0,74487.0,3.1719999999999997,4.414,21.87,0.475,0.6609999999999999,3.2760000000000002,5.3870000000000005,7.497000000000001,37.147,Kansas,265.0,5.0
Seminole,332.0,38.0,975.0,0.69,0.72,467832.0,359416.0,72533.0,0.71,0.924,4.577,0.081,0.106,0.524,2.084,2.713,13.442,Florida,332.0,6.0
Seminole,45.0,0.0,65.0,0.25,0.0,8315.0,6406.0,1918.0,5.412000000000001,7.025,23.462,0.0,0.0,0.0,7.817,10.147,33.889,Georgia,27.0,2.0
Seminole,32.0,0.0,32.0,0.18,0.0,24578.0,17735.0,4432.0,1.3019999999999998,1.804,7.22,0.0,0.0,0.0,1.3019999999999998,1.804,7.22,Oklahoma,9.0,1.0
Seneca,69.0,5.0,144.0,0.48,0.4,55207.0,41125.0,10017.0,1.25,1.6780000000000002,6.888,0.091,0.122,0.499,2.608,3.502,14.376,Ohio,11.0,1.0
Sequoyah,41.0,0.0,41.0,0.15,0.0,41179.0,30779.0,7802.0,0.996,1.3319999999999999,5.255,0.0,0.0,0.0,0.996,1.3319999999999999,5.255,Oklahoma,10.0,2.0
Sevier,0.0,0.0,35.0,0.0,0.0,17139.0,11814.0,2493.0,0.0,0.0,0.0,0.0,0.0,0.0,2.042,2.963,14.039000000000001,Arkansas,10.0,0.0
Sevier,58.0,16.0,79.0,0.75,0.59,97892.0,75784.0,19341.0,0.5920000000000001,0.765,2.9989999999999997,0.163,0.21100000000000002,0.8270000000000001,0.807,1.042,4.085,Tennessee,33.0,1.0
Sevier,24.0,0.0,29.0,0.25,0.0,21539.0,14617.0,3465.0,1.114,1.642,6.926,0.0,0.0,0.0,1.3459999999999999,1.984,8.369,Utah,5.0,0.0
Seward,71.0,8.0,71.0,0.33,0.46,21780.0,14178.0,2130.0,3.26,5.008,33.333,0.36700000000000005,0.564,3.7560000000000002,3.26,5.008,33.333,Kansas,142.0,0.0
Seward,24.0,0.0,24.0,0.34,0.0,17318.0,12387.0,2916.0,1.386,1.9380000000000002,8.23,0.0,0.0,0.0,1.386,1.9380000000000002,8.23,Nebraska,4.0,1.0
Shannon,45.0,0.0,45.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Sharkey,19.0,0.0,29.0,0.3,0.0,4377.0,3214.0,838.0,4.341,5.912000000000001,22.673000000000002,0.0,0.0,0.0,6.626,9.023,34.606,Mississippi,3.0,0.0
Shasta,571.0,81.0,596.0,0.53,0.31,180040.0,137660.0,37553.0,3.1719999999999997,4.148,15.205,0.45,0.588,2.157,3.31,4.33,15.870999999999999,California,27.0,3.0
Shawano,25.0,0.0,25.0,0.53,0.0,40796.0,31276.0,8621.0,0.613,0.799,2.9,0.0,0.0,0.0,0.613,0.799,2.9,Wisconsin,6.0,0.0
Shawnee,748.0,52.0,1067.0,0.55,0.64,177499.0,131228.0,32296.0,4.2139999999999995,5.7,23.160999999999998,0.293,0.396,1.61,6.011,8.131,33.038000000000004,Kansas,95.0,5.0
Sheboygan,189.0,13.0,370.0,0.38,0.51,115456.0,87359.0,20789.0,1.6369999999999998,2.1630000000000003,9.091000000000001,0.113,0.149,0.625,3.205,4.235,17.798,Wisconsin,44.0,2.0
Shelby,212.0,32.0,349.0,0.59,0.67,215707.0,159921.0,33087.0,0.983,1.3259999999999998,6.407,0.14800000000000002,0.2,0.9670000000000001,1.618,2.182,10.548,Alabama,278.0,7.0
Shelby,25.0,0.0,25.0,0.37,0.0,11578.0,8726.0,2618.0,2.1590000000000003,2.865,9.549,0.0,0.0,0.0,2.1590000000000003,2.865,9.549,Iowa,9.0,0.0
Shelby,30.0,0.0,30.0,0.12,0.0,21741.0,16674.0,4897.0,1.38,1.7990000000000002,6.126,0.0,0.0,0.0,1.38,1.7990000000000002,6.126,Illinois,4.0,0.0
Shelby,30.0,4.0,70.0,0.09,0.1,48518.0,36169.0,7484.0,0.618,0.8290000000000001,4.0089999999999995,0.08199999999999999,0.111,0.534,1.443,1.935,9.353,Kentucky,24.0,2.0
Shelby,61.0,7.0,90.0,0.34,0.37,48627.0,35391.0,8041.0,1.254,1.724,7.586,0.14400000000000002,0.198,0.871,1.851,2.543,11.193,Ohio,30.0,0.0
Shelby,3694.0,277.0,5419.0,0.68,0.86,935764.0,679631.0,127099.0,3.948,5.435,29.064,0.29600000000000004,0.408,2.1790000000000003,5.791,7.973,42.636,Tennessee,1924.0,43.0
Shenandoah,25.0,0.0,25.0,0.55,0.0,43497.0,33417.0,9443.0,0.575,0.748,2.647,0.0,0.0,0.0,0.575,0.748,2.647,Virginia,45.0,1.0
Sherburne,33.0,4.0,54.0,0.44,0.2,96036.0,68265.0,10884.0,0.344,0.483,3.032,0.042,0.059000000000000004,0.368,0.562,0.7909999999999999,4.961,Minnesota,13.0,0.0
Sheridan,18.0,0.0,18.0,0.22,0.0,2533.0,1847.0,584.0,7.106,9.746,30.822,0.0,0.0,0.0,7.106,9.746,30.822,Kansas,1.0,0.0
Sheridan,19.0,0.0,19.0,0.22,0.0,3424.0,2670.0,774.0,5.5489999999999995,7.1160000000000005,24.548000000000002,0.0,0.0,0.0,5.5489999999999995,7.1160000000000005,24.548000000000002,,,
Sheridan,25.0,0.0,25.0,0.16,0.0,5190.0,3936.0,1393.0,4.817,6.352,17.947,0.0,0.0,0.0,4.817,6.352,17.947,,,
Sheridan,71.0,11.0,88.0,0.37,0.34,30233.0,23021.0,6347.0,2.3480000000000003,3.0839999999999996,11.186,0.364,0.478,1.733,2.911,3.823,13.865,Wyoming,12.0,0.0
Sherman,21.0,0.0,25.0,0.25,0.0,5899.0,4348.0,1137.0,3.56,4.83,18.47,0.0,0.0,0.0,4.238,5.75,21.988000000000003,Kansas,1.0,0.0
Shiawassee,111.0,7.0,111.0,0.42,0.51,68192.0,52080.0,12523.0,1.6280000000000001,2.131,8.863999999999999,0.10300000000000001,0.134,0.5589999999999999,1.6280000000000001,2.131,8.863999999999999,Michigan,123.0,3.0
Shoshone,21.0,0.0,25.0,0.18,0.0,12796.0,9945.0,2923.0,1.641,2.112,7.184,0.0,0.0,0.0,1.954,2.5140000000000002,8.552999999999999,,,
Sibley,16.0,0.0,20.0,0.15,0.0,15028.0,11148.0,2756.0,1.065,1.435,5.806,0.0,0.0,0.0,1.331,1.794,7.257000000000001,Minnesota,1.0,0.0
Sierra,0.0,0.0,39.0,0.0,0.0,2987.0,2470.0,945.0,0.0,0.0,0.0,0.0,0.0,0.0,13.057,15.789000000000001,41.27,,,
Sierra,11.0,0.0,25.0,0.37,0.0,10968.0,9093.0,4006.0,1.003,1.21,2.7460000000000004,0.0,0.0,0.0,2.279,2.7489999999999997,6.2410000000000005,,,
Silver Bow,71.0,11.0,206.0,0.57,0.48,34993.0,27012.0,6667.0,2.029,2.628,10.649000000000001,0.314,0.40700000000000003,1.65,5.8870000000000005,7.626,30.898000000000003,Montana,11.0,0.0
Simpson,25.0,0.0,25.0,0.75,0.0,18529.0,13618.0,3056.0,1.349,1.8359999999999999,8.181000000000001,0.0,0.0,0.0,1.349,1.8359999999999999,8.181000000000001,Kentucky,22.0,2.0
Simpson,69.0,0.0,99.0,0.29,0.0,26758.0,19850.0,4706.0,2.5789999999999997,3.4760000000000004,14.662,0.0,0.0,0.0,3.7,4.987,21.037,Mississippi,32.0,0.0
Sioux,94.0,0.0,96.0,0.23,0.0,34909.0,23918.0,5536.0,2.693,3.93,16.98,0.0,0.0,0.0,2.75,4.013999999999999,17.340999999999998,Iowa,7.0,0.0
Sioux,12.0,0.0,12.0,0.04,0.0,4358.0,2641.0,353.0,2.7539999999999996,4.544,33.994,0.0,0.0,0.0,2.7539999999999996,4.544,33.994,North Dakota,1.0,0.0
Siskiyou,50.0,8.0,61.0,0.45,0.42,43724.0,33990.0,11160.0,1.1440000000000001,1.4709999999999999,4.48,0.183,0.235,0.7170000000000001,1.395,1.795,5.466,California,5.0,0.0
Sitka,25.0,0.0,52.0,0.37,0.0,8647.0,6598.0,1361.0,2.891,3.7889999999999997,18.369,0.0,0.0,0.0,6.013999999999999,7.881,38.207,,,
Skagit,205.0,18.0,205.0,0.65,0.32,128206.0,97536.0,26591.0,1.599,2.102,7.709,0.14,0.185,0.677,1.599,2.102,7.709,Washington,271.0,9.0
Smith,0.0,0.0,53.0,0.0,0.0,3603.0,2805.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,18.895,53.159,Kansas,2.0,0.0
Smith,0.0,0.0,29.0,0.0,0.0,16002.0,11959.0,3138.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8119999999999998,2.425,9.242,Mississippi,51.0,3.0
Smith,25.0,2.0,25.0,0.35,0.0,19942.0,15001.0,3385.0,1.254,1.6669999999999998,7.386,0.1,0.133,0.591,1.254,1.6669999999999998,7.386,Tennessee,18.0,1.0
Smith,1230.0,206.0,1363.0,0.73,0.44,230221.0,167123.0,38010.0,5.343,7.36,32.36,0.895,1.2329999999999999,5.42,5.92,8.156,35.859,Texas,125.0,3.0
Smyth,139.0,4.0,153.0,0.65,0.17,30472.0,24005.0,6706.0,4.562,5.79,20.728,0.131,0.16699999999999998,0.596,5.021,6.374,22.815,Virginia,13.0,0.0
Snohomish,863.0,72.0,993.0,0.74,0.74,814901.0,613645.0,109768.0,1.0590000000000002,1.406,7.862,0.08800000000000001,0.11699999999999999,0.6559999999999999,1.219,1.618,9.046,Washington,2208.0,98.0
Socorro,24.0,0.0,24.0,0.21,0.0,16735.0,12342.0,3230.0,1.4340000000000002,1.945,7.43,0.0,0.0,0.0,1.4340000000000002,1.945,7.43,New Mexico,34.0,1.0
Solano,705.0,92.0,803.0,0.56,0.44,446610.0,337906.0,70430.0,1.579,2.086,10.01,0.20600000000000002,0.272,1.306,1.798,2.376,11.401,California,186.0,3.0
Somerset,3.0,0.0,89.0,0.52,0.0,25675.0,20008.0,4352.0,0.11699999999999999,0.15,0.6890000000000001,0.0,0.0,0.0,3.466,4.448,20.45,Maryland,11.0,0.0
Somerset,50.0,4.0,50.0,0.52,0.5,50592.0,39967.0,10530.0,0.988,1.251,4.748,0.079,0.1,0.38,0.988,1.251,4.748,Maine,16.0,0.0
Somerset,820.0,28.0,1020.0,0.73,0.3,331164.0,250840.0,51618.0,2.476,3.2689999999999997,15.886,0.085,0.11199999999999999,0.542,3.08,4.066,19.761,New Jersey,2688.0,183.0
Somerset,148.0,14.0,185.0,0.21,0.03,73952.0,59395.0,16535.0,2.001,2.492,8.951,0.18899999999999997,0.23600000000000002,0.847,2.502,3.115,11.187999999999999,Pennsylvania,19.0,0.0
Somervell,16.0,0.0,16.0,0.14,0.0,9016.0,6791.0,1705.0,1.775,2.356,9.384,0.0,0.0,0.0,1.775,2.356,9.384,,,
Sonoma,824.0,82.0,1922.0,0.58,0.56,499942.0,389573.0,98714.0,1.6480000000000001,2.115,8.347000000000001,0.16399999999999998,0.21,0.831,3.844,4.934,19.47,California,194.0,2.0
Spalding,160.0,22.0,160.0,0.62,0.55,66100.0,49091.0,11803.0,2.421,3.259,13.556,0.33299999999999996,0.44799999999999995,1.864,2.421,3.259,13.556,Georgia,136.0,8.0
Spartanburg,760.0,65.0,943.0,0.75,0.54,313888.0,232930.0,50812.0,2.421,3.263,14.957,0.207,0.27899999999999997,1.2790000000000001,3.0039999999999996,4.048,18.559,South Carolina,227.0,7.0
Spink,23.0,0.0,25.0,0.17,0.0,6495.0,4867.0,1348.0,3.5410000000000004,4.726,17.062,0.0,0.0,0.0,3.8489999999999998,5.1370000000000005,18.546,South Dakota,3.0,0.0
Spokane,1635.0,113.0,1990.0,0.65,0.75,514631.0,387062.0,83279.0,3.177,4.224,19.633,0.22,0.292,1.357,3.867,5.141,23.896,Washington,321.0,19.0
Spotsylvania,105.0,12.0,133.0,0.56,0.44,134238.0,97890.0,19129.0,0.782,1.073,5.489,0.08900000000000001,0.12300000000000001,0.627,0.991,1.359,6.952999999999999,Virginia,79.0,2.0
St. Bernard,40.0,8.0,40.0,0.38,0.48,46721.0,33293.0,5340.0,0.856,1.2009999999999998,7.4910000000000005,0.171,0.24,1.4980000000000002,0.856,1.2009999999999998,7.4910000000000005,Louisiana,430.0,13.0
St. Charles,39.0,8.0,59.0,0.21,0.0,52879.0,38705.0,7174.0,0.738,1.008,5.436,0.151,0.207,1.115,1.1159999999999999,1.524,8.224,Louisiana,522.0,31.0
St. Charles,780.0,39.0,981.0,0.62,0.53,399182.0,296880.0,60779.0,1.954,2.627,12.833,0.098,0.131,0.642,2.458,3.304,16.14,Missouri,467.0,25.0
St. Clair,40.0,6.0,40.0,0.58,0.64,88690.0,66809.0,14738.0,0.451,0.599,2.714,0.068,0.09,0.40700000000000003,0.451,0.599,2.714,Alabama,62.0,0.0
St. Clair,428.0,26.0,707.0,0.5,0.52,261059.0,194125.0,41261.0,1.639,2.205,10.373,0.1,0.134,0.63,2.708,3.642,17.135,Illinois,316.0,19.0
St. Clair,228.0,15.0,231.0,0.52,0.71,159337.0,122741.0,30022.0,1.431,1.858,7.593999999999999,0.094,0.122,0.5,1.45,1.882,7.694,Michigan,271.0,16.0
St. Clair,25.0,0.0,25.0,0.06,0.0,9395.0,7355.0,2538.0,2.661,3.3989999999999996,9.85,0.0,0.0,0.0,2.661,3.3989999999999996,9.85,Missouri,2.0,0.0
St. Croix,100.0,0.0,125.0,0.29,0.0,89694.0,65500.0,12628.0,1.115,1.527,7.919,0.0,0.0,0.0,1.3940000000000001,1.9080000000000001,9.899,Wisconsin,12.0,0.0
St. Francis,56.0,6.0,118.0,0.32,0.07,25439.0,19532.0,4122.0,2.201,2.867,13.585999999999999,0.23600000000000002,0.307,1.456,4.638999999999999,6.041,28.627,Arkansas,66.0,0.0
St. Francois,430.0,10.0,471.0,0.81,0.37,66692.0,51259.0,10965.0,6.4479999999999995,8.389,39.216,0.15,0.195,0.912,7.062,9.189,42.955,Missouri,24.0,1.0
St. Helena,25.0,0.0,25.0,0.17,0.0,10262.0,7898.0,2046.0,2.436,3.165,12.219000000000001,0.0,0.0,0.0,2.436,3.165,12.219000000000001,Louisiana,22.0,1.0
St. James,44.0,0.0,44.0,0.56,0.0,21037.0,15840.0,3610.0,2.092,2.778,12.187999999999999,0.0,0.0,0.0,2.092,2.778,12.187999999999999,Louisiana,231.0,18.0
St. Johns,335.0,47.0,335.0,0.47,0.59,254261.0,193043.0,51480.0,1.318,1.735,6.507000000000001,0.185,0.243,0.9129999999999999,1.318,1.735,6.507000000000001,Florida,195.0,4.0
St. Joseph,703.0,74.0,879.0,0.69,0.54,270771.0,197595.0,42783.0,2.596,3.5580000000000003,16.432000000000002,0.273,0.375,1.73,3.2460000000000004,4.448,20.546,Indiana,454.0,10.0
St. Joseph,97.0,8.0,144.0,0.18,0.32,61043.0,44761.0,10983.0,1.589,2.167,8.832,0.131,0.179,0.728,2.359,3.217,13.110999999999999,Michigan,27.0,1.0
St. Landry,187.0,22.0,342.0,0.45,0.26,82764.0,58541.0,13328.0,2.259,3.194,14.030999999999999,0.266,0.376,1.651,4.132,5.8420000000000005,25.66,Louisiana,140.0,29.0
St. Lawrence,276.0,20.0,304.0,0.51,0.42,108047.0,80953.0,18826.0,2.5540000000000003,3.409,14.661,0.185,0.247,1.062,2.8139999999999996,3.755,16.148,New York,123.0,1.0
St. Louis,815.0,182.0,1121.0,0.63,0.71,199754.0,154713.0,38748.0,4.08,5.268,21.033,0.9109999999999999,1.176,4.697,5.612,7.246,28.930999999999997,Minnesota,54.0,10.0
St. Louis,7017.0,750.0,9460.0,1.2999999999999998,1.13,1299783.0,991700.0,221700.0,13.232000000000001,17.046,88.92,1.321,1.7049999999999998,8.744,19.462000000000003,25.008999999999997,132.977,Missouri,2436.0,97.0
St. Lucie,728.0,69.0,897.0,0.76,0.94,321128.0,251290.0,77503.0,2.267,2.897,9.392999999999999,0.215,0.275,0.89,2.793,3.57,11.574000000000002,Florida,207.0,16.0
St. Martin,43.0,0.0,43.0,0.67,0.0,53621.0,39476.0,8057.0,0.802,1.089,5.337000000000001,0.0,0.0,0.0,0.802,1.089,5.337000000000001,Louisiana,202.0,13.0
St. Mary,155.0,15.0,189.0,0.17,0.18,49774.0,36814.0,8242.0,3.114,4.21,18.805999999999997,0.301,0.40700000000000003,1.82,3.7969999999999997,5.1339999999999995,22.930999999999997,Louisiana,162.0,17.0
St. Mary's,96.0,12.0,96.0,0.74,0.39,112664.0,82348.0,14730.0,0.852,1.166,6.517,0.107,0.146,0.815,0.852,1.166,6.517,Maryland,112.0,3.0
St. Tammany,1078.0,207.0,1350.0,0.5,0.54,258111.0,190486.0,43694.0,4.176,5.659,24.671999999999997,0.802,1.087,4.737,5.23,7.087000000000001,30.897,Louisiana,1079.0,81.0
Stafford,25.0,0.0,25.0,0.19,0.0,4178.0,3083.0,927.0,5.984,8.109,26.969,0.0,0.0,0.0,5.984,8.109,26.969,Kansas,1.0,0.0
Stafford,90.0,4.0,100.0,0.51,0.73,149960.0,107030.0,15674.0,0.6,0.841,5.742000000000001,0.027000000000000003,0.037000000000000005,0.255,0.667,0.934,6.38,Virginia,164.0,2.0
Stanislaus,1380.0,88.0,1576.0,0.62,0.67,549815.0,386470.0,72319.0,2.51,3.571,19.082,0.16,0.228,1.217,2.866,4.078,21.791999999999998,California,251.0,5.0
Stanly,97.0,10.0,109.0,0.34,0.53,62075.0,47245.0,11733.0,1.5630000000000002,2.053,8.267000000000001,0.161,0.212,0.852,1.756,2.307,9.29,North Carolina,22.0,4.0
Stanton,16.0,0.0,18.0,0.14,0.0,1987.0,1397.0,350.0,8.052,11.453,45.714,0.0,0.0,0.0,9.059,12.885,51.428999999999995,Kansas,3.0,0.0
Stark,25.0,4.0,25.0,0.49,0.0,30997.0,22056.0,4204.0,0.807,1.133,5.947,0.129,0.18100000000000002,0.951,0.807,1.133,5.947,North Dakota,40.0,2.0
Stark,824.0,128.0,1687.0,0.6,0.64,371574.0,282842.0,72293.0,2.218,2.9130000000000003,11.398,0.344,0.45299999999999996,1.771,4.54,5.9639999999999995,23.336,Ohio,266.0,28.0
Starke,15.0,1.0,15.0,0.22,0.0,22935.0,17213.0,4266.0,0.654,0.871,3.516,0.044000000000000004,0.057999999999999996,0.23399999999999999,0.654,0.871,3.516,Indiana,11.0,1.0
Starr,48.0,0.0,48.0,0.19,0.0,64525.0,41198.0,7313.0,0.7440000000000001,1.165,6.564,0.0,0.0,0.0,0.7440000000000001,1.165,6.564,Texas,7.0,0.0
Ste. Genevieve,25.0,0.0,47.0,0.46,0.0,17888.0,13647.0,3485.0,1.3980000000000001,1.8319999999999999,7.1739999999999995,0.0,0.0,0.0,2.627,3.444,13.485999999999999,Missouri,7.0,1.0
Stearns,520.0,42.0,575.0,0.66,0.68,159256.0,115930.0,24079.0,3.265,4.485,21.596,0.264,0.36200000000000004,1.744,3.611,4.96,23.88,Minnesota,20.0,0.0
Steele,29.0,0.0,43.0,0.59,0.0,36803.0,26807.0,6491.0,0.7879999999999999,1.082,4.468,0.0,0.0,0.0,1.168,1.604,6.625,Minnesota,10.0,0.0
Stephens,74.0,6.0,96.0,0.22,0.28,26035.0,19442.0,5052.0,2.842,3.806,14.648,0.23,0.309,1.188,3.687,4.938,19.002,Georgia,42.0,1.0
Stephens,86.0,9.0,110.0,0.47,0.44,43265.0,32301.0,8632.0,1.9880000000000002,2.662,9.963,0.20800000000000002,0.27899999999999997,1.043,2.542,3.405,12.743,Oklahoma,19.0,1.0
Stephens,14.0,0.0,40.0,0.2,0.0,9433.0,7158.0,1864.0,1.484,1.956,7.511,0.0,0.0,0.0,4.24,5.587999999999999,21.459,Texas,1.0,0.0
Stephenson,100.0,8.0,100.0,0.39,0.46,44753.0,34293.0,10172.0,2.234,2.9160000000000004,9.831,0.179,0.233,0.7859999999999999,2.234,2.9160000000000004,9.831,Illinois,13.0,0.0
Steuben,25.0,2.0,25.0,0.49,0.18,34586.0,26363.0,6983.0,0.723,0.948,3.58,0.057999999999999996,0.076,0.28600000000000003,0.723,0.948,3.58,Indiana,18.0,1.0
Steuben,95.0,8.0,115.0,0.54,0.54,95796.0,73193.0,18850.0,0.992,1.298,5.04,0.084,0.109,0.424,1.2,1.571,6.101,New York,171.0,9.0
Stevens,17.0,0.0,25.0,0.19,0.0,5559.0,3812.0,884.0,3.0580000000000003,4.46,19.230999999999998,0.0,0.0,0.0,4.497,6.558,28.281,Kansas,4.0,0.0
Stevens,25.0,0.0,49.0,0.29,0.0,9753.0,6978.0,1686.0,2.563,3.583,14.828,0.0,0.0,0.0,5.024,7.022,29.063000000000002,,,
Stevens,48.0,0.0,120.0,0.47,0.0,45260.0,34580.0,10542.0,1.061,1.3880000000000001,4.553,0.0,0.0,0.0,2.6510000000000002,3.47,11.383,Washington,8.0,1.0
Stillwater,0.0,0.0,23.0,0.0,0.0,9534.0,7272.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,2.412,3.1630000000000003,10.648,Montana,1.0,0.0
Stoddard,48.0,4.0,48.0,0.28,0.08,29206.0,22177.0,5847.0,1.643,2.164,8.209,0.13699999999999998,0.18,0.684,1.643,2.164,8.209,Missouri,19.0,0.0
Stokes,25.0,0.0,99.0,0.27,0.0,45467.0,36047.0,9668.0,0.55,0.6940000000000001,2.5860000000000003,0.0,0.0,0.0,2.177,2.7460000000000004,10.24,North Carolina,11.0,0.0
Stone,25.0,0.0,25.0,0.21,0.0,12457.0,9836.0,3416.0,2.0069999999999997,2.542,7.319,0.0,0.0,0.0,2.0069999999999997,2.542,7.319,Arkansas,7.0,0.0
Stone,25.0,0.0,25.0,0.54,0.0,18717.0,13630.0,2991.0,1.3359999999999999,1.834,8.357999999999999,0.0,0.0,0.0,1.3359999999999999,1.834,8.357999999999999,Mississippi,21.0,0.0
Stonewall,20.0,0.0,20.0,0.14,0.0,1362.0,1032.0,361.0,14.684000000000001,19.38,55.402,0.0,0.0,0.0,14.684000000000001,19.38,55.402,,,
Story,175.0,14.0,254.0,0.51,0.3,98105.0,72869.0,11812.0,1.784,2.4019999999999997,14.815,0.14300000000000002,0.192,1.185,2.589,3.486,21.504,Iowa,20.0,0.0
Strafford,182.0,17.0,290.0,0.68,0.59,130090.0,99697.0,19535.0,1.399,1.8259999999999998,9.317,0.131,0.171,0.87,2.229,2.909,14.845,New Hampshire,118.0,1.0
Stutsman,131.0,6.0,165.0,0.74,0.03,20917.0,16121.0,3993.0,6.263,8.126,32.806999999999995,0.287,0.37200000000000005,1.5030000000000001,7.888,10.235,41.321999999999996,North Dakota,3.0,0.0
Suffolk,5872.0,568.0,7829.0,0.83,0.74,807252.0,640124.0,96651.0,7.274,9.173,60.755,0.7040000000000001,0.887,5.877000000000001,9.698,12.23,81.003,Massachusetts,9060.0,318.0
Suffolk,3073.0,289.0,3500.0,0.79,0.82,1481093.0,1130779.0,249756.0,2.075,2.718,12.304,0.195,0.256,1.157,2.363,3.095,14.014000000000001,New York,28854.0,959.0
Suffolk,155.0,12.0,178.0,0.72,0.82,91185.0,67045.0,13164.0,1.7,2.312,11.775,0.132,0.179,0.912,1.952,2.655,13.522,,,
Sullivan,25.0,4.0,25.0,0.29,0.12,20690.0,16251.0,3718.0,1.208,1.538,6.724,0.193,0.24600000000000002,1.0759999999999998,1.208,1.538,6.724,Indiana,10.0,0.0
Sullivan,17.0,0.0,25.0,0.51,0.0,6221.0,4675.0,1259.0,2.733,3.636,13.503,0.0,0.0,0.0,4.019,5.348,19.857,,,
Sullivan,25.0,0.0,25.0,0.37,0.0,43144.0,34220.0,9257.0,0.579,0.731,2.701,0.0,0.0,0.0,0.579,0.731,2.701,New Hampshire,10.0,1.0
